country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","26-03-2026 08:00:00",26.10887,91.589544,OZONE,8,15,10
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","26-03-2026 08:00:00",11.654054,92.734055,OZONE,NA,NA,NA
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","26-03-2026 08:00:00",26.187500,91.744194,NO2,NA,NA,NA
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","26-03-2026 08:00:00",25.204762,85.514960,SO2,10,10,10
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","26-03-2026 08:00:00",25.567520,83.966379,PM10,37,91,63
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","26-03-2026 08:00:00",25.7808257,84.7446768,PM2.5,5,147,66
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","26-03-2026 08:00:00",25.7808257,84.7446768,PM10,8,150,87
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","26-03-2026 08:00:00",25.7808257,84.7446768,NO2,3,4,3
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","26-03-2026 08:00:00",25.7808257,84.7446768,CO,7,19,10
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","26-03-2026 08:00:00",24.792403,84.992416,PM2.5,22,223,95
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","26-03-2026 08:00:00",24.792403,84.992416,CO,2,36,4
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","26-03-2026 08:00:00",25.592539,85.227158,SO2,4,8,6
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","26-03-2026 08:00:00",25.610369,85.132568,PM2.5,NA,NA,NA
India,Bihar,Patna,"Muradpur, Patna - BSPCB","26-03-2026 08:00:00",25.619651,85.147382,NO2,4,11,6
India,Bihar,Patna,"Muradpur, Patna - BSPCB","26-03-2026 08:00:00",25.619651,85.147382,OZONE,15,92,23
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","26-03-2026 08:00:00",25.599486,85.113666,NO2,10,12,11
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","26-03-2026 08:00:00",25.892357,86.590325,NO2,5,8,6
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","26-03-2026 08:00:00",25.859655,85.77944,NH3,1,2,1
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","26-03-2026 08:00:00",25.859655,85.77944,CO,11,12,12
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","26-03-2026 08:00:00",25.859655,85.77944,OZONE,7,8,8
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","26-03-2026 08:00:00",24.952822,84.002396,PM10,36,94,58
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","26-03-2026 08:00:00",26.80365,84.51954,OZONE,19,30,22
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","26-03-2026 08:00:00",25.251013,86.989001,PM10,58,153,97
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","26-03-2026 08:00:00",25.265194,87.012947,PM2.5,17,77,40
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","26-03-2026 08:00:00",25.265194,87.012947,PM10,45,50,47
India,Bihar,Munger,"Town Hall, Munger - BSPCB","26-03-2026 08:00:00",25.376776,86.471523,CO,24,33,29
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","26-03-2026 08:00:00",26.1403345,85.3650192,PM10,NA,NA,NA
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","26-03-2026 08:00:00",24.762518,84.982348,OZONE,8,34,14
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","26-03-2026 08:00:00",25.697189,85.245900,SO2,2,5,4
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","26-03-2026 08:00:00",27.308328,84.531742,PM10,70,137,95
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","26-03-2026 08:00:00",27.308328,84.531742,NO2,1,119,34
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","26-03-2026 08:00:00",25.03280,85.41948,SO2,2,3,3
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","26-03-2026 08:00:00",25.03280,85.41948,OZONE,24,28,26
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","26-03-2026 08:00:00",25.366336,87.117468,NH3,2,2,2
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","26-03-2026 08:00:00",21.219665,81.630094,SO2,6,29,12
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","26-03-2026 08:00:00",21.219665,81.630094,CO,29,111,77
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","26-03-2026 08:00:00",21.237755,81.705301,NH3,2,3,2
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","26-03-2026 08:00:00",21.237755,81.705301,CO,17,48,29
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","26-03-2026 08:00:00",21.371751,81.664929,PM2.5,27,80,47
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","26-03-2026 08:00:00",21.371751,81.664929,NH3,2,2,2
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","26-03-2026 08:00:00",28.647622,77.3158090,OZONE,1,24,8
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","26-03-2026 08:00:00",28.695381,77.181665,SO2,20,46,27
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","26-03-2026 08:00:00",28.695381,77.181665,CO,12,84,37
India,Delhi,Delhi,"Bawana, Delhi - DPCC","26-03-2026 08:00:00",28.776200,77.051074,PM10,90,420,196
India,Delhi,Delhi,"Bawana, Delhi - DPCC","26-03-2026 08:00:00",28.776200,77.051074,NO2,9,65,28
India,Delhi,Delhi,"Bawana, Delhi - DPCC","26-03-2026 08:00:00",28.776200,77.051074,OZONE,6,93,10
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","26-03-2026 08:00:00",24.952822,84.002396,CO,4,112,67
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","26-03-2026 08:00:00",24.952822,84.002396,OZONE,11,40,22
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","26-03-2026 08:00:00",26.2271665,84.3570427,OZONE,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","26-03-2026 08:00:00",30.735567,76.775714,NH3,10,22,16
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","26-03-2026 08:00:00",22.126650,83.483212,NH3,2,2,2
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","26-03-2026 08:00:00",22.126650,83.483212,CO,26,78,53
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","26-03-2026 08:00:00",22.1910172,83.5197009,CO,6,75,31
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","26-03-2026 08:00:00",21.258815,81.578979,NO2,18,55,41
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","26-03-2026 08:00:00",28.5512005,77.2735737,NO2,2,68,35
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","26-03-2026 08:00:00",28.656756,77.227234,SO2,10,16,13
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","26-03-2026 08:00:00","28.615828 ","77.271992 ",NH3,5,9,7
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","26-03-2026 08:00:00","28.615828 ","77.271992 ",OZONE,2,85,3
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","26-03-2026 08:00:00",21.194815,81.314770,NO2,28,42,34
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","26-03-2026 08:00:00",21.194815,81.314770,SO2,5,9,8
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","26-03-2026 08:00:00",21.224231,81.408350,PM10,33,86,57
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","26-03-2026 08:00:00",22.118125,83.140608,NO2,7,33,16
India,Delhi,Delhi,"Alipur, Delhi - DPCC","26-03-2026 08:00:00",28.815329,77.153010,NH3,12,15,13
India,Delhi,Delhi,"Alipur, Delhi - DPCC","26-03-2026 08:00:00",28.815329,77.153010,SO2,7,27,11
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","26-03-2026 08:00:00",28.647622,77.3158090,PM10,85,415,230
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","26-03-2026 08:00:00",22.368195,82.746431,SO2,NA,NA,NA
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","26-03-2026 08:00:00",22.348441,82.549611,PM10,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","26-03-2026 08:00:00",30.719859,76.738637,SO2,6,6,6
India,Delhi,Delhi,"ITO, Delhi - CPCB","26-03-2026 08:00:00",28.628624,77.241060,NO2,16,113,47
India,Delhi,Delhi,"JNU, Delhi - DPCC","26-03-2026 08:00:00","28.540721 ","77.168544 ",PM10,57,161,115
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","26-03-2026 08:00:00",28.732820,77.170633,PM2.5,22,420,222
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","26-03-2026 08:00:00",28.732820,77.170633,PM10,95,411,223
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","26-03-2026 08:00:00",28.732820,77.170633,CO,28,101,64
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","26-03-2026 08:00:00",28.580280,77.233829,NH3,9,14,11
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","26-03-2026 08:00:00",28.580280,77.233829,SO2,5,27,15
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","26-03-2026 08:00:00",28.5918245,77.2273074,PM2.5,49,168,92
India,Delhi,Delhi,"DTU, Delhi - CPCB","26-03-2026 08:00:00",28.7500499,77.1112615,SO2,24,36,32
India,Delhi,Delhi,"DTU, Delhi - CPCB","26-03-2026 08:00:00",28.7500499,77.1112615,CO,8,40,30
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","26-03-2026 08:00:00",28.498571,77.264840,PM2.5,28,333,113
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","26-03-2026 08:00:00",28.5710274,77.0719006,PM2.5,32,323,189
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","26-03-2026 08:00:00",28.5710274,77.0719006,PM10,103,478,252
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","26-03-2026 08:00:00",28.5710274,77.0719006,NO2,29,136,73
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","26-03-2026 08:00:00",28.5710274,77.0719006,NH3,5,45,17
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","26-03-2026 08:00:00",28.5710274,77.0719006,SO2,16,28,23
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","26-03-2026 08:00:00",28.5710274,77.0719006,CO,18,128,62
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","26-03-2026 08:00:00",28.530785,77.271255,OZONE,3,119,7
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","26-03-2026 08:00:00",28.623763,77.287209,NH3,7,10,8
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","26-03-2026 08:00:00",28.674045,77.131023,PM10,61,287,167
India,Delhi,Delhi,"Pusa, Delhi - IMD","26-03-2026 08:00:00",28.636110,77.173332,OZONE,48,219,62
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","26-03-2026 08:00:00",28.6573814,77.1585447,CO,2,113,42
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","26-03-2026 08:00:00",28.530785,77.271255,PM10,94,294,160
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","26-03-2026 08:00:00",28.530785,77.271255,NO2,38,170,103
India,Delhi,Delhi,"Rohini, Delhi - DPCC","26-03-2026 08:00:00",28.732528,77.119920,SO2,12,77,21
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","26-03-2026 08:00:00",28.6514781,77.1473105,PM2.5,84,338,219
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","26-03-2026 08:00:00",28.6514781,77.1473105,NO2,37,92,59
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","26-03-2026 08:00:00",28.570173,76.933762,SO2,15,102,25
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","26-03-2026 08:00:00",28.567890,77.250515,PM10,69,250,141
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","26-03-2026 08:00:00",28.567890,77.250515,OZONE,1,247,12
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","26-03-2026 08:00:00",28.6811736,77.3025234,PM10,71,188,133
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","26-03-2026 08:00:00",28.6811736,77.3025234,SO2,8,29,16
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","26-03-2026 08:00:00",28.6811736,77.3025234,OZONE,2,34,5
India,Delhi,Delhi,"Mundka, Delhi - DPCC","26-03-2026 08:00:00",28.684678,77.076574,NO2,60,115,88
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","26-03-2026 08:00:00","28.594004 ","76.909423 ",PM10,16,284,145
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","26-03-2026 08:00:00",28.570173,76.933762,PM2.5,18,339,145
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","26-03-2026 08:00:00",28.570173,76.933762,NH3,12,14,13
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","26-03-2026 08:00:00",23.107969,72.574648,OZONE,15,93,23
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","26-03-2026 08:00:00",22.977134,72.553024,PM10,74,239,134
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","26-03-2026 08:00:00",22.977134,72.553024,NH3,2,18,6
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","26-03-2026 08:00:00",22.977134,72.553024,CO,4,102,73
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","26-03-2026 08:00:00",23.002657,72.591912,PM10,26,120,84
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","26-03-2026 08:00:00",23.002657,72.591912,NO2,84,91,88
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","26-03-2026 08:00:00",23.002657,72.591912,SO2,25,69,50
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","26-03-2026 08:00:00",23.020509,72.579261,PM2.5,33,75,53
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","26-03-2026 08:00:00",23.016834,72.625775,PM2.5,29,207,78
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","26-03-2026 08:00:00",23.016834,72.625775,SO2,4,63,34
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","26-03-2026 08:00:00",23.016834,72.625775,OZONE,1,64,2
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","26-03-2026 08:00:00",23.041137,72.456691,PM2.5,17,112,42
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","26-03-2026 08:00:00",28.5504249,77.2159377,SO2,24,34,29
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","26-03-2026 08:00:00",28.710508,77.249485,CO,28,108,82
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","26-03-2026 08:00:00",28.531346,77.190156,NH3,5,7,6
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","26-03-2026 08:00:00",28.621810,77.1944633,NO2,8,28,18
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","26-03-2026 08:00:00",28.621810,77.1944633,CO,102,116,112
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","26-03-2026 08:00:00",28.621810,77.1944633,OZONE,1,52,2
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","26-03-2026 08:00:00",28.672342,77.315260,PM10,88,305,165
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","26-03-2026 08:00:00",28.699793,77.165453,PM2.5,58,376,199
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","26-03-2026 08:00:00",23.221714,72.654328,PM10,43,173,89
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","26-03-2026 08:00:00",23.221714,72.654328,SO2,5,49,15
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","26-03-2026 08:00:00",23.593150,72.372792,OZONE,8,9,8
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","26-03-2026 08:00:00",22.248853,70.776774,PM10,29,99,61
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","26-03-2026 08:00:00",22.248853,70.776774,NH3,1,3,2
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","26-03-2026 08:00:00",22.248853,70.776774,CO,46,99,87
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","26-03-2026 08:00:00","21.217779 ","72.834787 ",PM2.5,12,129,66
India,Gujarat,Surat,"Science Center, Surat - SMC","26-03-2026 08:00:00",21.170046,72.795405,PM10,51,104,76
India,Gujarat,Surat,"Science Center, Surat - SMC","26-03-2026 08:00:00",21.170046,72.795405,NO2,18,26,20
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","26-03-2026 08:00:00",22.320153,73.216285,NH3,2,3,3
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","26-03-2026 08:00:00",20.362421,72.918013,NO2,13,21,18
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","26-03-2026 08:00:00",20.362421,72.918013,SO2,13,24,15
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","26-03-2026 08:00:00",22.969611,72.643500,OZONE,30,46,31
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","26-03-2026 08:00:00",23.023389,72.515201,SO2,4,22,11
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","26-03-2026 08:00:00",21.613267,73.010555,NH3,NA,NA,NA
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","26-03-2026 08:00:00",21.755417,72.139056,OZONE,2,8,4
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","26-03-2026 08:00:00",23.163798,72.677768,PM2.5,14,86,51
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","26-03-2026 08:00:00",23.163798,72.677768,PM10,92,224,132
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","26-03-2026 08:00:00",28.3419248,77.319699,CO,15,94,36
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","26-03-2026 08:00:00",28.806223,76.141105,PM2.5,NA,NA,NA
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","26-03-2026 08:00:00",28.806223,76.141105,NO2,NA,NA,NA
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","26-03-2026 08:00:00",28.806223,76.141105,NH3,NA,NA,NA
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","26-03-2026 08:00:00",28.806223,76.141105,SO2,NA,NA,NA
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","26-03-2026 08:00:00",28.806223,76.141105,CO,NA,NA,NA
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","26-03-2026 08:00:00",28.593883,76.270653,OZONE,13,18,16
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","26-03-2026 08:00:00",28.6701,76.9254,OZONE,23,26,25
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","26-03-2026 08:00:00",28.3419248,77.319699,NH3,3,3,3
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","26-03-2026 08:00:00",28.3419248,77.319699,SO2,1,6,4
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","26-03-2026 08:00:00",28.699793,77.165453,SO2,21,84,32
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","26-03-2026 08:00:00",23.107969,72.574648,NO2,9,75,28
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","26-03-2026 08:00:00",23.107969,72.574648,NH3,3,9,7
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","26-03-2026 08:00:00",28.6701,76.9254,PM2.5,3,491,174
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","26-03-2026 08:00:00",34.066206,74.819820,SO2,3,4,3
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","26-03-2026 08:00:00",23.80569,86.44268,PM2.5,5,116,59
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","26-03-2026 08:00:00",23.80569,86.44268,CO,1,20,10
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","26-03-2026 08:00:00",23.707909,86.414670,PM2.5,38,181,63
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","26-03-2026 08:00:00",23.707909,86.414670,NH3,3,3,3
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","26-03-2026 08:00:00",16.172806,75.659694,SO2,3,7,7
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","26-03-2026 08:00:00",28.4275,77.1465,PM10,NA,NA,NA
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","26-03-2026 08:00:00",28.4275,77.1465,CO,30,50,44
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","26-03-2026 08:00:00",29.140560,75.744941,NO2,26,27,26
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","26-03-2026 08:00:00",29.140560,75.744941,NH3,10,11,11
India,Haryana,Jind,"Police Lines, Jind - HSPCB","26-03-2026 08:00:00",29.307814,76.337619,OZONE,5,14,10
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","26-03-2026 08:00:00",29.8006,76.4155,PM2.5,44,118,66
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","26-03-2026 08:00:00",29.8006,76.4155,NH3,5,6,6
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","26-03-2026 08:00:00",30.1480566,77.2893471,OZONE,8,34,11
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","26-03-2026 08:00:00",30.943887,76.801991,OZONE,49,147,82
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC","26-03-2026 08:00:00",34.031606,75.009712,SO2,3,4,3
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","26-03-2026 08:00:00",29.536400,75.015800,NH3,9,17,13
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","26-03-2026 08:00:00",29.027200,77.062100,SO2,4,17,8
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","26-03-2026 08:00:00",29.027200,77.062100,CO,30,36,33
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","26-03-2026 08:00:00",30.1480566,77.2893471,PM2.5,77,253,111
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","26-03-2026 08:00:00",28.376058,77.315741,PM2.5,24,463,239
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","26-03-2026 08:00:00",29.503664,75.467934,NO2,18,20,19
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","26-03-2026 08:00:00",28.4227,77.0667,PM2.5,74,481,277
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","26-03-2026 08:00:00",28.3153,76.9143,PM2.5,19,220,75
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","26-03-2026 08:00:00",28.3153,76.9143,NH3,2,4,3
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","26-03-2026 08:00:00",29.536400,75.015800,PM10,99,228,129
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","26-03-2026 08:00:00",28.1485564,77.3320667,PM2.5,66,91,80
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","26-03-2026 08:00:00",28.1485564,77.3320667,PM10,78,106,95
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","26-03-2026 08:00:00",29.966942,76.875879,SO2,1,12,5
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","26-03-2026 08:00:00",29.695300,77.002700,CO,12,17,12
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","26-03-2026 08:00:00",13.34194444,74.74694444,NO2,NA,NA,NA
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","26-03-2026 08:00:00",16.802639,75.722694,PM10,38,39,39
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","26-03-2026 08:00:00",16.802639,75.722694,NO2,11,12,11
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","26-03-2026 08:00:00",16.802639,75.722694,CO,8,37,21
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","26-03-2026 08:00:00",16.7602,77.1428,NO2,11,28,17
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","26-03-2026 08:00:00",16.7602,77.1428,OZONE,13,18,17
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","26-03-2026 08:00:00",10.073232,76.302765,SO2,1,1,1
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","26-03-2026 08:00:00",11.875000,75.373200,NH3,2,2,2
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","26-03-2026 08:00:00",15.347630,76.181767,NH3,8,8,8
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","26-03-2026 08:00:00",12.415911,75.735050,PM2.5,32,57,46
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","26-03-2026 08:00:00",12.889250,74.853000,NO2,7,10,9
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","26-03-2026 08:00:00",12.21041,76.37376,NH3,2,6,4
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","26-03-2026 08:00:00",12.733409,77.298051,NO2,NA,NA,NA
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","26-03-2026 08:00:00",13.940000,75.555917,PM2.5,21,24,22
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","26-03-2026 08:00:00",13.940000,75.555917,PM10,50,51,50
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","26-03-2026 08:00:00",12.951913,77.539784,PM2.5,44,89,64
